"type","voter-hash","vote","voting-stake"
"DRK","3d65580e7a2f7a0e3de33a25de03ba9e6f5778ce124594be1775e284","Abstain",2488365590
"DRK","3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7","Yes",159860559139
"DRK","3c6c1024db32d6be735231388aeebb14d552695e78681479a77d22fb","Yes",81025509905
"DRK","38e11859d2a1f8dfab9eccb4ddaf730ad9d7495aba8234876542ad19","Yes",250386513892
"DRK","3793679717c605529433a22e8a42bdc8858c21a6d6f4c7eec1020294","Yes",41082884727
"DRK","30a2cd857800b4f80ef869903a70c376cb538b9f3e5e8d3b2e6df717","Yes",5116395149318
"DRK","2fb8e3b31399e8eb932f200198296187bd1ec5b89e10b066cfa7efa5","No",47100511
"DRK","2c962b9eef4434dc08bbc1080fbb9375d63ca385e39935e369698df2","Yes",240812198652
"DRK","277cd67f405d43ab611676d1d82678ffc086b9996c0a742a8a30a2e5","Yes",73451877767
"DRK","2775713575b07fb5093385e18b88ec76792c19714d7a2233a1fdb469","No",3088299175573
"DRK","264d012dd8f2b1cb891887ab0fca9017d6b41d2bf11d7b901fd0497e","Yes",736382965456
"DRK","2408fb0afddd9586244307e8fe4d322cad65092932fbdcd05bc44b88","Yes",3210134065
"DRK","228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1","Yes",132834962205
"DRK","2084df046dfe947fbbb8ad2997c31472dca4fda88a54bbea48f0e98f","Yes",8289112347473
"DRK","2052ba04a96e5611a844f09ce2ca33b734133f5875a0b102fea42d46","Yes",14885531783685
"DRK","1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce","Yes",100172551595
"DRK","1dac6bf2cda83cc5a0ab36b0cf2007d98c3308760fff225f901a9ebd","Yes",2283314740711
"DRK","1d0c5a0a22df3ed5200e1a404de9e8f34654e47ee489a915f1ff331d","Yes",51774048944
"DRK","188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d","Yes",172337436648
"DRK","188803d92cb29d626d92d0ee65af3f1b87621f7d6ab02d5bb2cdd625","Yes",3751697406490
"DRK","166c430c14ef054c1d0978742cdd7b4cffe81415e0007dd5d666eb9f","Yes",4832231427505
"DRK","12e7d0d68c2dc9709bf30ee7aeb0cc7b19961bc24dc4b6847c31fd46","Yes",1139850765
"DRK","0dcd28a92885b78f49d9f6a1ae71023e85c16c4998bf4e5a3dcdb687","Yes",50958795276
"DRK","0220eea089c69e678ae43345e6a4f92d3ac36c87b069290865978958","Yes",336598833039
